user,song,play_count
c1255748c06ee3f6440c51c439446886c7807095,SOTWNDJ12A8C143984,3
c1255748c06ee3f6440c51c439446886c7807095,SOUFTBI12AB0183F65,11
c1255748c06ee3f6440c51c439446886c7807095,SOUKJBT12A6701C4D6,1
c1255748c06ee3f6440c51c439446886c7807095,SOUKMKR12A8C141925,5
c1255748c06ee3f6440c51c439446886c7807095,SOUKXIN12A8C133C7F,1
c1255748c06ee3f6440c51c439446886c7807095,SOULTKQ12AB018A183,2
c1255748c06ee3f6440c51c439446886c7807095,SOUNJIO12AB0181339,2
c1255748c06ee3f6440c51c439446886c7807095,SOUNZHU12A8AE47481,12
c1255748c06ee3f6440c51c439446886c7807095,SOUOEMP12A8C13866E,1
c1255748c06ee3f6440c51c439446886c7807095,SOUSMXX12AB0185C24,2
c1255748c06ee3f6440c51c439446886c7807095,SOUSZSW12AB01800C2,9
c1255748c06ee3f6440c51c439446886c7807095,SOUVTSM12AC468F6A7,3
c1255748c06ee3f6440c51c439446886c7807095,SOVDLZN12AB0185BEA,2
c1255748c06ee3f6440c51c439446886c7807095,SOVQJRY12A81C210C0,125
c1255748c06ee3f6440c51c439446886c7807095,SOVWADY12AB0189C63,2
c1255748c06ee3f6440c51c439446886c7807095,SOVWBYM12A6D4F8A22,1
c1255748c06ee3f6440c51c439446886c7807095,SOWCBKV12AC90732A6,3
c1255748c06ee3f6440c51c439446886c7807095,SOWCKVR12A8C142411,4
c1255748c06ee3f6440c51c439446886c7807095,SOWGXOP12A6701E93A,1
c1255748c06ee3f6440c51c439446886c7807095,SOWRTJD12A8C132704,2
c1255748c06ee3f6440c51c439446886c7807095,SOXAQJS12AB018CBF7,1
c1255748c06ee3f6440c51c439446886c7807095,SOXFPND12AB017C9D1,1
c1255748c06ee3f6440c51c439446886c7807095,SOXLOQG12AF72A2D55,17
c1255748c06ee3f6440c51c439446886c7807095,SOXNZOW12AB017F756,1
c1255748c06ee3f6440c51c439446886c7807095,SOXZOMB12AB017DA15,1
c1255748c06ee3f6440c51c439446886c7807095,SOYGKNI12AB0187E6E,1
c1255748c06ee3f6440c51c439446886c7807095,SOYMIMI12AB0181E5C,1
c1255748c06ee3f6440c51c439446886c7807095,SOZVCRW12A67ADA0B7,1
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOCKSGZ12A58A7CA4B,12
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOEGIYH12A6D4FC0E3,5
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOFGIVB12A6D4F5923,22
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOHRQFL12A6D4F3C8A,86
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOITRTA12A6D4F8261,136
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOKMHKY12AF72AB079,7
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOLLNTU12A6701CFDC,22
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOLRGNF12AB0187CF4,16
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SONIQRE12AF72A2B02,6
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SONOYIB12A81C1F88C,2
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SORWLJM12A6D4F9C0C,10
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOSJRJP12A6D4F826F,4
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOSXLTC12AF72A7F54,5
e58e9da7ba717f1bc6079626d5513530dd8f9b97,SOUFWEW12AB0180EB7,63
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOAKMDU12A8C1346A9,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOANQFY12AB0183239,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOARUPP12AB01842E0,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOAUFOF12AB0180C65,8
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOAXGDH12A8C13F8A1,41
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOAYATB12A6701FD50,4
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOBABRB12A6701DF4B,23
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOBADEB12AB018275F,3
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOBFRNE12A6D4F7995,12
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOBOAFP12A8C131F36,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOBOUPA12A6D4F81F1,5
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOBRHVR12A8C133F35,3
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOBUBLL12A58A795A8,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOBXHDL12A81C204C0,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOCHTHF12AB017E206,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOCNAXF12A6D4F9B34,6
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOCVTLJ12A6310F0FD,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SODCLQR12A67AE110D,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SODGJKH12AAA8C9487,5
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SODGVGW12AC9075A8D,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SODJWHY12A8C142CCE,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SODOWUC12AC9097E76,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOEBOWM12AB017F279,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOEHDTU12AF72A8BD5,27
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOEHWGF12A6D4F8B2B,4
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOEOJHS12AB017F3DC,5
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOEQJBS12A8AE475A4,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOFEGST12A58A7D682,4
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOFKABN12A8AE476C6,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOFLJQZ12A6D4FADA6,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOFRCGW12A81C21EA6,6
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOFRQTD12A81C233C0,4
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOGPBAW12A6D4F9F22,3
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOGPNGN12A8C143969,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOGTDJQ12A8C13324F,10
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOHFNKO12AB017C772,12
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOHRQFL12A6D4F3C8A,8
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOHTKMO12AB01843B0,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOHWXEU12A8C1320D1,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOHZPIK12A58A7CCAE,3
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOIZLKI12A6D4F7B61,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOJSTYO12A8C13F200,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOJTLHS12A8C13F633,11
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOJYBJZ12AB01801D0,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOKKKZW12A6D4F7F88,5
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOKLRPJ12A8C13C3FE,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOKOSPK12A8C13C088,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOKOXWU12AF72AD1BC,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOKUPAO12AB018D576,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOKUTUM12A6701D9CD,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOLCKAS12A8C14242A,8
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOLFXKT12AB017E3E0,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOLLNTU12A6701CFDC,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOLRGNF12AB0187CF4,3
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOLRGVL12A8C143BC3,7
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOLWRZI12A6D4FC4F0,11
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOLWZVR12AB01849C6,10
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOMEUED12A6701DBEA,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOMLYJD12A58A7B155,6
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SONIQRE12AF72A2B02,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SONNSYV12A8C146BEC,11
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SONOYIB12A81C1F88C,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SONQEYS12AF72AABC9,6
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SONWUZV12AB0180BAD,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SONYKOW12AB01849C9,11
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOOEGCA12A6D4F8B80,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOOGNOZ12AAF3B2936,4
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOOJJCT12A6310E1C0,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOOLULU12A6701FBC4,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOOWVNN12A8C140775,5
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOPAYPV12AB017DB0C,13
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOPEOGA12AB017B694,6
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOPPROJ12AB0184E18,4
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOPQLBY12A6310E992,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOPTLQL12AB018D56F,4
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOPTPWD12A6D4FBD4E,14
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOPUCYA12A8C13A694,16
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOQBMFK12A8C13835B,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOQGOPT12AAF3B2B27,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOQGSUC12A8C13B66D,24
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOQGVCS12AF72A078D,3
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOQLUTQ12A8AE48037,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOQQAAQ12A67ADE34D,21
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOQWYAQ12A6D4FB9A3,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOSLQQJ12AB017BDCC,5
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOSPXWA12AB0181875,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOSXLTC12AF72A7F54,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOSYOHI12A8C144584,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOTEGWG12AB01897AC,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOTEKMT12A67AD954E,4
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOTKYBW12A8C13C3EA,5
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOTLHUV12A6D4FC541,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOTVLQY12A58A798C2,30
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOTWCDE12AB018909C,5
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOTWSXL12A8C143349,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOUFPNI12A8C142D19,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOUFTBI12AB0183F65,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOUJVIT12A8C1451C1,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOULTKQ12AB018A183,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOUOEMP12A8C13866E,4
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOUSZSW12AB01800C2,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOVDLZN12AB0185BEA,7
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOVQJRY12A81C210C0,17
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOWCKVR12A8C142411,11
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOWGXOP12A6701E93A,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOWOMMY127F8096DF9,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOWYYUQ12A6701D68D,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOXFPND12AB017C9D1,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOXPDDQ12A58A76829,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOXPFLM12A8AE48C50,2
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOXQYSC12A6310E908,3
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOXVVSM12A8C142224,1
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOXWYZP12AF72A42A6,5
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOXZOMB12AB017DA15,3
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOYMIMI12AB0181E5C,26
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOZVCRW12A67ADA0B7,20
0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOZYSDT12A8C13BFD7,6
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOABJBU12A8C13F63F,28
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOADJQJ12A8C141D38,27
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOAFTRR12AF72A8D4D,27
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOAKMDU12A8C1346A9,25
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOAQMNM12AB0188D7A,32
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOAUFOF12AB0180C65,30
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOAXGDH12A8C13F8A1,30
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOCHTHF12AB017E206,2
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOCVTLJ12A6310F0FD,26
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SODCADR12AF72A1A99,25
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SODCNJX12A6D4F93CB,45
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SODJWHY12A8C142CCE,27
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SODOWUC12AC9097E76,29
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOEBOWM12AB017F279,19
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOFKABN12A8AE476C6,25
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOFRCGW12A81C21EA6,31
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOFRQTD12A81C233C0,30
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOGPBAW12A6D4F9F22,27
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOGTDJQ12A8C13324F,29
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOGTQNI12AB0184A5C,27
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOJTLHS12A8C13F633,27
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOKLRPJ12A8C13C3FE,26
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOKUTUM12A6701D9CD,29
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOLCKAS12A8C14242A,26
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOLFXKT12AB017E3E0,26
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOLLNTU12A6701CFDC,28
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOLWZVR12AB01849C6,31
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOMMONH12A6D4F41CD,1
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOMRYYN12A6310F0F3,29
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOMYXWV12A8C14232E,1
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SONIQRE12AF72A2B02,6
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SONOYIB12A81C1F88C,1
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SONYKOW12AB01849C9,27
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOOJJCT12A6310E1C0,55
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOOXLIG12AB0185803,52
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOPSOHT12A67AE0235,44
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOPXKYD12A6D4FA876,26
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOQLUTQ12A8AE48037,30
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SORALYQ12A8151BA99,28
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SORWLTW12A670208FA,30
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOSCIZP12AB0181D2F,27
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOSJSSU12A6D4F8F41,30
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOSPXWA12AB0181875,27
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOUJVIT12A8C1451C1,3
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOWEJXA12A6701C574,29
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOWYYUQ12A6701D68D,6
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOXQYSC12A6310E908,31
7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOZVCRW12A67ADA0B7,29
6a6d346cc92ee699a765a06fd97db74b864a8129,SOAUWYT12A81C206F1,1
6a6d346cc92ee699a765a06fd97db74b864a8129,SOBOAFP12A8C131F36,26
6a6d346cc92ee699a765a06fd97db74b864a8129,SOBONKR12A58A7A7E0,110
6a6d346cc92ee699a765a06fd97db74b864a8129,SONYKOW12AB01849C9,146
6a6d346cc92ee699a765a06fd97db74b864a8129,SORJICW12A8C13640D,15
6a6d346cc92ee699a765a06fd97db74b864a8129,SOSPXWA12AB0181875,1
6a6d346cc92ee699a765a06fd97db74b864a8129,SOSVPIE12A6D4FA873,9
6a6d346cc92ee699a765a06fd97db74b864a8129,SOTWNDJ12A8C143984,1435
6a6d346cc92ee699a765a06fd97db74b864a8129,SOUFPNI12A8C142D19,3
6a6d346cc92ee699a765a06fd97db74b864a8129,SOUSMXX12AB0185C24,5
6a6d346cc92ee699a765a06fd97db74b864a8129,SOVRTPN12AB0184F9E,4
6a6d346cc92ee699a765a06fd97db74b864a8129,SOXKOIY12A8C13C1EA,1
6a6d346cc92ee699a765a06fd97db74b864a8129,SOXNZOW12AB017F756,295
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOADJQJ12A8C141D38,8
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOARUPP12AB01842E0,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOAUWYT12A81C206F1,65
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOAXGDH12A8C13F8A1,22
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOBABRB12A6701DF4B,5
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOBOAFP12A8C131F36,46
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOBONKR12A58A7A7E0,21
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOBPKPW12A6701E8F9,10
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOBRHVR12A8C133F35,2
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOBUBLL12A58A795A8,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOCHTHF12AB017E206,5
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SODACBL12A8C13C273,8
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SODCNJX12A6D4F93CB,10
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SODJWHY12A8C142CCE,7
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOEBOWM12AB017F279,9
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOERYLG12A6701F07F,10
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOFKABN12A8AE476C6,8
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOFRQTD12A81C233C0,9
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOFVZRE12A8C139783,77
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOHFNKO12AB017C772,31
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOHRQFL12A6D4F3C8A,31
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOIBLKQ12AB0183E85,5
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOIZLKI12A6D4F7B61,8
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOJKQSF12A6D4F5EE9,9
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOJSTYO12A8C13F200,7
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOJTLHS12A8C13F633,8
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOKOXWU12AF72AD1BC,11
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOKUPAO12AB018D576,10
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOKUTUM12A6701D9CD,7
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOLGLUC12AB018A8FA,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOLRGNF12AB0187CF4,15
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOLRGVL12A8C143BC3,10
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOLWZVR12AB01849C6,8
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOMLYJD12A58A7B155,79
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SONHVVE12AB018D038,6
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SONIQRE12AF72A2B02,9
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SONOYIB12A81C1F88C,8
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SONQCXC12A6D4F6A37,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SONYKOW12AB01849C9,9
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOOFYTN12A6D4F9B35,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOOLULU12A6701FBC4,10
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOPREHY12AB01815F9,9
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOPSYOY12A8C142E0B,7
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOPUCYA12A8C13A694,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOQGSUC12A8C13B66D,61
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOQGVCS12AF72A078D,9
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SORALYQ12A8151BA99,9
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SORJICW12A8C13640D,10
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOSCIZP12AB0181D2F,5
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOTEGWG12AB01897AC,6
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOTMLOE12A8C133F15,7
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOUFPNI12A8C142D19,6
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOUJVIT12A8C1451C1,6
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOULTKQ12AB018A183,8
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOUNJIO12AB0181339,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOUNZHU12A8AE47481,65
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOUSMXX12AB0185C24,11
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOUVTSM12AC468F6A7,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOVDSJC12A58A7A271,75
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOVRTPN12AB0184F9E,4
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOWEHOM12A6BD4E09E,30
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOWGXOP12A6701E93A,7
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOWKQYL12AB0183B15,9
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOWRREB12A6D4FA7CB,3
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOWRTJD12A8C132704,7
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOXLOQG12AF72A2D55,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOXNZOW12AB017F756,8
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOXVVSM12A8C142224,11
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOYABSZ12A81C1FEAC,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOYMIMI12AB0181E5C,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOZEBAZ12AF72A80C8,1
4748dd6561d01b44a5add4c9e1e4282f1578bdcc,SOZVVRE12A8C143150,10
b7c24f770be6b802805ac0e2106624a517643c17,SOABJBU12A8C13F63F,2
b7c24f770be6b802805ac0e2106624a517643c17,SOADJQJ12A8C141D38,6
b7c24f770be6b802805ac0e2106624a517643c17,SOADQPP12A67020C82,3
b7c24f770be6b802805ac0e2106624a517643c17,SOAFTRR12AF72A8D4D,25
b7c24f770be6b802805ac0e2106624a517643c17,SOAJXWO12A8C1436D0,27
b7c24f770be6b802805ac0e2106624a517643c17,SOAKMDU12A8C1346A9,1
b7c24f770be6b802805ac0e2106624a517643c17,SOANQFY12AB0183239,31
b7c24f770be6b802805ac0e2106624a517643c17,SOARUPP12AB01842E0,5
b7c24f770be6b802805ac0e2106624a517643c17,SOAUFOF12AB0180C65,4
b7c24f770be6b802805ac0e2106624a517643c17,SOAUWYT12A81C206F1,30
b7c24f770be6b802805ac0e2106624a517643c17,SOAXGDH12A8C13F8A1,14
b7c24f770be6b802805ac0e2106624a517643c17,SOBABRB12A6701DF4B,9
b7c24f770be6b802805ac0e2106624a517643c17,SOBADEB12AB018275F,2
b7c24f770be6b802805ac0e2106624a517643c17,SOBFRNE12A6D4F7995,36
b7c24f770be6b802805ac0e2106624a517643c17,SOBOAFP12A8C131F36,16
b7c24f770be6b802805ac0e2106624a517643c17,SOBONKR12A58A7A7E0,34
b7c24f770be6b802805ac0e2106624a517643c17,SOBOUPA12A6D4F81F1,37
b7c24f770be6b802805ac0e2106624a517643c17,SOBPKPW12A6701E8F9,5
b7c24f770be6b802805ac0e2106624a517643c17,SOBRHVR12A8C133F35,21
b7c24f770be6b802805ac0e2106624a517643c17,SOBUBLL12A58A795A8,5
